Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,Product Name,Sales,Quantity,Discount,Profit
CA-2017-131954,21-01-2017,25-01-2017,Standard Class,DS-13030,Seattle,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552
CA-2014-132500,08-09-2014,12-09-2014,Standard Class,GZ-14470,San Francisco,Logitech Wireless Touch Keyboard K400,49.98,2,0,8.4966
CA-2014-112326,04-01-2014,08-01-2014,Standard Class,PO-19195,Naperville,Avery 508,11.784,3,0.2,4.2717
CA-2014-112326,04-01-2014,08-01-2014,Standard Class,PO-19195,Naperville,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748
CA-2014-112326,04-01-2014,08-01-2014,Standard Class,PO-19195,Naperville,GBC Standard Plastic Binding Systems Combs,3.54,2,0.8,-5.487
US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,Dallas,Martin-Yale Premier Letter Opener,51.52,5,0.2,-10.948
US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,Dallas,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.528,1,0.2,1.1466
US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,Dallas,Xerox 196,4.624,1,0.2,1.6762
US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,Dallas,"Fiskars 8"" Scissors, 2/Pack",55.168,4,0.2,6.2064
CA-2014-124429,27-05-2014,27-05-2014,Same Day,MH-17785,San Diego,KI Conference Tables,567.12,10,0.2,-28.356
CA-2014-124429,27-05-2014,27-05-2014,Same Day,MH-17785,San Diego,Fellowes Officeware Wire Shelving,359.32,4,0,7.1864
CA-2016-150889,20-03-2016,22-03-2016,Second Class,PB-19105,Evanston,Belkin iPhone and iPad Lightning Cable,11.992,1,0.2,0.8994
CA-2017-126074,02-10-2017,06-10-2017,Standard Class,RF-19735,Trenton,GBC Durable Plastic Covers,58.05,3,0,26.703
CA-2017-126074,02-10-2017,06-10-2017,Standard Class,RF-19735,Trenton,Nu-Dell Leatherette Frames,157.74,11,0,56.7864
CA-2017-126074,02-10-2017,06-10-2017,Standard Class,RF-19735,Trenton,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,0,22.792
CA-2017-126074,02-10-2017,06-10-2017,Standard Class,RF-19735,Trenton,Avery Durable Binders,2.88,1,0,1.4112
CA-2016-110499,07-04-2016,09-04-2016,First Class,YC-21895,San Francisco,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,3,0.2,374.9925
CA-2015-135272,07-12-2015,12-12-2015,Standard Class,MS-17830,Los Angeles,12-1/2 Diameter Round Wall Clock,79.92,4,0,28.7712
CA-2016-140928,18-09-2016,22-09-2016,Standard Class,NB-18655,Jacksonville,Chromcraft Round Conference Tables,383.438,4,0.45,-167.3184
CA-2014-106803,29-12-2014,02-01-2015,Standard Class,DC-13285,Cottage Grove,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.8768
CA-2014-106803,29-12-2014,02-01-2015,Standard Class,DC-13285,Cottage Grove,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,4,0,47.92
CA-2017-117240,23-07-2017,28-07-2017,Standard Class,CP-12340,New York City,Angle-D Ring Binders,13.128,3,0.2,4.2666
CA-2017-133333,18-09-2017,22-09-2017,Standard Class,BF-11020,Green Bay,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0,10.224
CA-2015-112319,31-08-2015,05-09-2015,Standard Class,AR-10510,Los Angeles,Xerox 226,58.32,9,0,27.9936
CA-2017-126046,03-11-2017,07-11-2017,Standard Class,JC-16105,Atlanta,Avery 476,12.39,3,0,5.6994
CA-2015-114923,08-02-2015,13-02-2015,Standard Class,LH-17020,Columbus,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955
CA-2014-162775,13-01-2014,15-01-2014,Second Class,CS-12250,Bossier City,Staple envelope,11.36,2,0,5.3392
CA-2014-162775,13-01-2014,15-01-2014,Second Class,CS-12250,Bossier City,Brown Kraft Recycled Envelopes,50.94,3,0,25.47
CA-2014-162775,13-01-2014,15-01-2014,Second Class,CS-12250,Bossier City,Plantronics S12 Corded Telephone Headset System,646.74,6,0,258.696
CA-2014-162775,13-01-2014,15-01-2014,Second Class,CS-12250,Bossier City,3-ring staple pack,5.64,3,0,2.7072
CA-2014-162775,13-01-2014,15-01-2014,Second Class,CS-12250,Bossier City,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0,34.3548
CA-2014-106810,14-05-2014,20-05-2014,Standard Class,AJ-10795,Saint Petersburg,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316
CA-2016-157245,19-05-2016,24-05-2016,Standard Class,LE-16810,Arlington,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,2,0,179.7488
CA-2017-104220,30-01-2017,05-02-2017,Standard Class,BV-11245,Des Moines,Cardinal EasyOpen D-Ring Binders,18.28,2,0,9.14
CA-2017-104220,30-01-2017,05-02-2017,Standard Class,BV-11245,Des Moines,AT&T 841000 Phone,207,3,0,51.75
CA-2017-104220,30-01-2017,05-02-2017,Standard Class,BV-11245,Des Moines,GBC Instant Report Kit,32.35,5,0,16.175
CA-2017-104220,30-01-2017,05-02-2017,Standard Class,BV-11245,Des Moines,DXL Angle-View Binders with Locking Rings by Samsill,7.71,1,0,3.4695
CA-2017-104220,30-01-2017,05-02-2017,Standard Class,BV-11245,Des Moines,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,2,0,10.881
CA-2017-104220,30-01-2017,05-02-2017,Standard Class,BV-11245,Des Moines,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,0,14.5236
CA-2014-165974,29-06-2014,06-07-2014,Standard Class,DL-12865,Cincinnati,"Dixon My First Ticonderoga Pencil, #2",32.76,7,0.2,3.6855
CA-2015-144267,21-08-2015,23-08-2015,First Class,NZ-18565,San Francisco,Hon GuestStacker Chair,544.008,3,0.2,40.8006
CA-2015-144267,21-08-2015,23-08-2015,First Class,NZ-18565,San Francisco,Xerox 191,59.94,3,0,28.1718
CA-2015-144267,21-08-2015,23-08-2015,First Class,NZ-18565,San Francisco,Xerox 1974,23.92,4,0,11.7208
CA-2015-144267,21-08-2015,23-08-2015,First Class,NZ-18565,San Francisco,Xerox 1927,4.28,1,0,1.926
US-2015-157014,03-10-2015,06-10-2015,Second Class,BM-11785,Columbus,Acco D-Ring Binder w/DublLock,32.07,5,0.7,-22.449
US-2015-157014,03-10-2015,06-10-2015,Second Class,BM-11785,Columbus,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,0.2,-2.7
US-2015-157014,03-10-2015,06-10-2015,Second Class,BM-11785,Columbus,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,1,0.5,-15.6156
US-2015-157014,03-10-2015,06-10-2015,Second Class,BM-11785,Columbus,Microsoft Natural Ergonomic Keyboard 4000,47.984,2,0.2,0.5998
CA-2015-154921,23-05-2015,28-05-2015,Standard Class,EA-14035,Columbia,Cameo Buff Policy Envelopes,186.69,3,0,87.7443
CA-2017-129567,17-03-2017,21-03-2017,Second Class,CL-12565,Lancaster,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914
CA-2015-154620,12-12-2015,16-12-2015,Standard Class,LT-17110,Lancaster,"Lifetime Advantage Folding Chairs, 4/Carton",348.928,2,0.2,34.8928
CA-2015-115938,26-06-2015,30-06-2015,Standard Class,SA-20830,Richmond,GBC VeloBinder Manual Binding System,143.96,4,0,69.1008
CA-2015-115938,26-06-2015,30-06-2015,Standard Class,SA-20830,Richmond,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0,4.1634
CA-2015-115938,26-06-2015,30-06-2015,Standard Class,SA-20830,Richmond,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,8,0,21.0896
CA-2015-115938,26-06-2015,30-06-2015,Standard Class,SA-20830,Richmond,Office Star - Contemporary Task Swivel Chair,332.94,3,0,79.9056
CA-2016-105256,20-05-2016,20-05-2016,Same Day,JK-15730,Asheville,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475
CA-2014-156433,20-09-2014,26-09-2014,Standard Class,ES-14020,San Francisco,Avery 499,9.96,2,0,4.5816
CA-2014-156433,20-09-2014,26-09-2014,Standard Class,ES-14020,San Francisco,"Wirebound Message Book, 4 per Page",21.72,4,0,10.6428
CA-2017-151428,21-09-2017,26-09-2017,Standard Class,RH-19495,Rochester,Avery Durable Binders,20.16,7,0,9.8784
CA-2015-124653,24-12-2015,26-12-2015,First Class,DB-13120,Rochester,Xerox 1887,132.79,7,0,63.7392
CA-2015-124653,24-12-2015,26-12-2015,First Class,DB-13120,Rochester,Xerox 1967,12.96,2,0,6.2208
CA-2015-124653,24-12-2015,26-12-2015,First Class,DB-13120,Rochester,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,7,0,10.3488
CA-2015-101910,27-11-2015,03-12-2015,Standard Class,CD-11920,Lake Elsinore,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,17.745
CA-2017-105809,20-02-2017,23-02-2017,First Class,HW-14935,San Diego,"Executive Impressions 14"" Contract Wall Clock",22.23,1,0,7.3359
CA-2017-105809,20-02-2017,23-02-2017,First Class,HW-14935,San Diego,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,0.2,18.8972
CA-2016-136133,18-08-2016,23-08-2016,Second Class,HW-14935,New York City,Belkin 7 Outlet SurgeMaster II,355.32,9,0,99.4896
CA-2016-115504,12-03-2016,17-03-2016,Standard Class,MC-18130,Monroe,Xerox 218,12.96,2,0,6.2208
CA-2017-135783,22-04-2017,24-04-2017,First Class,GM-14440,San Francisco,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
CA-2014-134313,01-11-2014,07-11-2014,Standard Class,RA-19915,Denver,Model L Table or Wall-Mount Pencil Sharpener,43.176,3,0.2,4.3176
CA-2014-134313,01-11-2014,07-11-2014,Standard Class,RA-19915,Denver,ClearOne CHATAttach 160 - speaker phone,1983.968,4,0.2,247.996
CA-2015-140921,03-02-2015,05-02-2015,First Class,AA-10375,Omaha,Coloredge Poster Frame,28.4,2,0,11.076
CA-2015-140921,03-02-2015,05-02-2015,First Class,AA-10375,Omaha,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,149.97,3,0,50.9898
CA-2014-151995,13-10-2014,15-10-2014,First Class,ZC-21910,Edmonds,Newell 32,11.52,4,0,3.2256
CA-2014-151995,13-10-2014,15-10-2014,First Class,ZC-21910,Edmonds,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,0,311.652
CA-2014-151995,13-10-2014,15-10-2014,First Class,ZC-21910,Edmonds,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,0,62.0368
CA-2014-151995,13-10-2014,15-10-2014,First Class,ZC-21910,Edmonds,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,0,2.578
CA-2017-143686,14-05-2017,14-05-2017,Same Day,PJ-19015,Santa Ana,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
CA-2017-143686,14-05-2017,14-05-2017,Same Day,PJ-19015,Santa Ana,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0,601.9699
CA-2015-106565,20-03-2015,23-03-2015,First Class,BW-11110,Milwaukee,Xerox 205,51.84,8,0,24.8832
CA-2016-149370,15-09-2016,19-09-2016,Standard Class,DB-13210,Philadelphia,Xerox 1968,5.344,1,0.2,1.8704
CA-2014-140858,28-06-2014,02-07-2014,Standard Class,CA-12775,Philadelphia,Xerox 1995,41.472,8,0.2,14.5152
CA-2014-140858,28-06-2014,02-07-2014,Standard Class,CA-12775,Philadelphia,Self-Adhesive Ring Binder Labels,3.168,3,0.7,-2.4288
CA-2014-140858,28-06-2014,02-07-2014,Standard Class,CA-12775,Philadelphia,Global Leather Executive Chair,1228.465,5,0.3,0
CA-2014-140858,28-06-2014,02-07-2014,Standard Class,CA-12775,Philadelphia,GBC Recycled Grain Textured Covers,31.086,3,0.7,-22.7964
CA-2014-140858,28-06-2014,02-07-2014,Standard Class,CA-12775,Philadelphia,Xerox 1941,335.52,4,0.2,117.432
CA-2017-101434,20-06-2017,27-06-2017,Standard Class,TR-21325,Belleville,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0,71.991
CA-2017-101434,20-06-2017,27-06-2017,Standard Class,TR-21325,Belleville,Avery 508,9.82,2,0,4.8118
US-2014-102071,09-05-2014,15-05-2014,Standard Class,PG-18820,San Francisco,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0,4.068
US-2014-102071,09-05-2014,15-05-2014,Standard Class,PG-18820,San Francisco,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.3128
CA-2017-126956,21-08-2017,28-08-2017,Standard Class,GT-14710,Lakeville,Advantus Plastic Paper Clips,35,7,0,16.8
CA-2017-126956,21-08-2017,28-08-2017,Standard Class,GT-14710,Lakeville,Acme Forged Steel Scissors with Black Enamel Handles,37.24,4,0,10.7996
CA-2017-126956,21-08-2017,28-08-2017,Standard Class,GT-14710,Lakeville,Security-Tint Envelopes,15.28,2,0,7.4872
CA-2017-129462,16-06-2017,21-06-2017,Second Class,JE-15745,Florence,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0,90.588
CA-2017-129462,16-06-2017,21-06-2017,Second Class,JE-15745,Florence,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0,50.5848
CA-2017-129462,16-06-2017,21-06-2017,Second Class,JE-15745,Florence,Pyle PMP37LED,191.98,2,0,51.8346
CA-2017-129462,16-06-2017,21-06-2017,Second Class,JE-15745,Florence,Clarity 53712,65.99,1,0,17.1574
CA-2016-165316,23-07-2016,27-07-2016,Standard Class,JB-15400,Tampa,Boston 16801 Nautilus Battery Pencil Sharpener,35.216,2,0.2,2.6412
CA-2016-165316,23-07-2016,27-07-2016,Standard Class,JB-15400,Tampa,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164
CA-2016-165316,23-07-2016,27-07-2016,Standard Class,JB-15400,Tampa,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475,1,0.5,-111.4995
US-2014-115987,08-09-2014,13-09-2014,Second Class,LH-17020,Tyler,GBC ProClick Punch Binding System,51.184,4,0.8,-79.3352
US-2017-156083,04-11-2017,11-11-2017,Standard Class,JL-15175,Columbia,"Adams Telephone Message Books, 5 1/4” x 11”",9.664,2,0.2,3.2616
US-2016-137547,07-03-2016,12-03-2016,Standard Class,EB-13705,Fort Worth,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3,0.2,1.5804
CA-2015-100454,20-11-2015,25-11-2015,Standard Class,BM-11650,New York City,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0,16.3215
CA-2015-100454,20-11-2015,25-11-2015,Standard Class,BM-11650,New York City,Newell 335,11.52,4,0,3.3408
CA-2015-100454,20-11-2015,25-11-2015,Standard Class,BM-11650,New York City,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048,4,0.2,9.3024
CA-2016-161669,07-11-2016,09-11-2016,First Class,EM-14095,Los Angeles,Fellowes Binding Cases,37.44,4,0.2,11.7
CA-2016-161669,07-11-2016,09-11-2016,First Class,EM-14095,Los Angeles,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,8.7672
CA-2016-161669,07-11-2016,09-11-2016,First Class,EM-14095,Los Angeles,Acme Preferred Stainless Steel Scissors,11.36,2,0,3.2944
CA-2016-161669,07-11-2016,09-11-2016,First Class,EM-14095,Los Angeles,Avery 486,14.62,2,0,6.8714
CA-2015-114300,13-10-2015,17-10-2015,Standard Class,AF-10885,Louisville,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,7,0,23.4416
CA-2015-114300,13-10-2015,17-10-2015,Standard Class,AF-10885,Louisville,Global Deluxe Office Fabric Chairs,287.94,3,0,77.7438
CA-2017-107503,01-01-2017,06-01-2017,Standard Class,GA-14725,Lorain,"Linden 10"" Round Wall Clock, Black",48.896,4,0.2,8.5568
CA-2014-107755,07-02-2014,12-02-2014,Standard Class,CK-12760,Linden,Maxell DVD-RAM Discs,115.36,7,0,49.6048
CA-2016-152534,20-06-2016,25-06-2016,Second Class,DP-13105,Salinas,DIXON Oriole Pencils,5.16,2,0,1.3416
CA-2016-152534,20-06-2016,25-06-2016,Second Class,DP-13105,Salinas,Xerox 202,38.88,6,0,18.6624
CA-2016-113747,28-05-2016,04-06-2016,Standard Class,VD-21670,Jackson,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,0,50.1876
CA-2016-123274,19-02-2016,24-02-2016,Standard Class,GT-14710,New York City,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0,14.6718
CA-2016-123274,19-02-2016,24-02-2016,Standard Class,GT-14710,New York City,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.7176
CA-2014-125612,03-08-2014,08-08-2014,Standard Class,BK-11260,New York City,Xerox 1884,39.96,2,0,18.7812
CA-2014-125612,03-08-2014,08-08-2014,Standard Class,BK-11260,New York City,Acme Box Cutter Scissors,102.3,10,0,26.598
CA-2014-125612,03-08-2014,08-08-2014,Standard Class,BK-11260,New York City,Staple magnet,21.36,2,0,5.7672
CA-2017-161984,10-04-2017,15-04-2017,Standard Class,SJ-20125,New Brunswick,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
CA-2017-161984,10-04-2017,15-04-2017,Standard Class,SJ-20125,New Brunswick,OIC Binder Clips,7.16,2,0,3.58
CA-2014-133851,09-06-2014,16-06-2014,Standard Class,CM-12445,San Francisco,Staple remover,7.36,2,0,0.1472
CA-2014-133851,09-06-2014,16-06-2014,Standard Class,CM-12445,San Francisco,Deluxe Chalkboard Eraser Cleaner,23.1,2,0,10.626
CA-2016-134474,05-01-2016,07-01-2016,Second Class,AJ-10795,Jacksonville,Logitech MX Performance Wireless Mouse,191.472,6,0.2,40.6878
CA-2016-134474,05-01-2016,07-01-2016,Second Class,AJ-10795,Jacksonville,Newell 337,5.248,2,0.2,0.5904
CA-2016-134474,05-01-2016,07-01-2016,Second Class,AJ-10795,Jacksonville,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184,2,0.2,5.1786
CA-2014-149020,10-01-2014,15-01-2014,Standard Class,AJ-10780,Springfield,Avery 482,2.89,1,0,1.3583
CA-2014-149020,10-01-2014,15-01-2014,Standard Class,AJ-10780,Springfield,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",51.94,1,0,21.2954
CA-2016-134362,29-09-2016,02-10-2016,First Class,LS-16945,Philadelphia,Avery 483,15.936,4,0.2,5.1792
CA-2014-136742,06-04-2014,10-04-2014,Standard Class,GP-14740,Lancaster,Large Capacity Hanging Post Binders,44.91,6,0.7,-35.928
CA-2016-158099,03-09-2016,05-09-2016,First Class,PK-18910,Philadelphia,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5,0.7,-760.98
CA-2016-158099,03-09-2016,05-09-2016,First Class,PK-18910,Philadelphia,Cisco SPA301,280.782,3,0.4,-46.797
CA-2015-131128,19-10-2015,20-10-2015,First Class,TB-21520,Concord,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22
CA-2014-148488,10-12-2014,15-12-2014,Standard Class,SM-20005,New York City,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,0,5.2256
CA-2014-148488,10-12-2014,15-12-2014,Standard Class,SM-20005,New York City,Poly Designer Cover & Back,106.344,7,0.2,37.2204
CA-2017-114636,25-08-2017,29-08-2017,Standard Class,GA-14725,Charlotte,Xerox 1910,192.16,5,0.2,67.256
CA-2016-116736,17-01-2016,21-01-2016,Standard Class,CC-12430,Concord,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0,64.518
CA-2016-116736,17-01-2016,21-01-2016,Standard Class,CC-12430,Concord,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,1,0,13.1956
CA-2016-116736,17-01-2016,21-01-2016,Standard Class,CC-12430,Concord,Logitech G19 Programmable Gaming Keyboard,371.97,3,0,66.9546
US-2014-158638,17-09-2014,21-09-2014,Standard Class,AG-10765,Philadelphia,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.892,4,0.7,-4.1244
CA-2017-111689,30-11-2017,02-12-2017,Second Class,HP-14815,New York City,Lock-Up Easel 'Spel-Binder',68.472,3,0.2,23.1093
CA-2017-111689,30-11-2017,02-12-2017,Second Class,HP-14815,New York City,SAFCO Arco Folding Chair,1242.9,5,0.1,262.39
CA-2015-129098,09-10-2015,13-10-2015,Standard Class,DK-13090,Springfield,"Decoflex Hanging Personal Folder File, Blue",30.84,2,0,8.3268
US-2017-123463,23-12-2017,23-12-2017,Same Day,GZ-14470,San Francisco,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0,5.9312
CA-2016-165148,22-10-2016,24-10-2016,First Class,PM-19135,Detroit,Eldon 200 Class Desk Accessories,31.4,5,0,10.048
CA-2014-134061,29-04-2014,04-05-2014,Standard Class,LL-16840,Rochester,Dax Clear Box Frame,17.46,2,0,5.9364
CA-2015-143602,25-04-2015,28-04-2015,Second Class,JS-15595,Los Angeles,Fellowes Black Plastic Comb Bindings,13.944,3,0.2,4.5318
CA-2017-115364,26-06-2017,02-07-2017,Standard Class,OT-18730,San Diego,Eldon Shelf Savers Cubes and Bins,83.76,12,0,1.6752
CA-2017-150707,14-10-2017,19-10-2017,Standard Class,EL-13735,Columbia,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7,0,18.4534
CA-2014-104976,09-12-2014,16-12-2014,Standard Class,CK-12760,San Francisco,Xerox 1987,34.68,6,0,16.9932
CA-2017-132934,20-06-2017,26-06-2017,Standard Class,JE-15475,New Rochelle,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95,5,0,14.995
CA-2017-132934,20-06-2017,26-06-2017,Standard Class,JE-15475,New Rochelle,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006
CA-2017-133256,26-06-2017,27-06-2017,First Class,TH-21550,Detroit,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,1,0,2.043
CA-2017-133256,26-06-2017,27-06-2017,First Class,TH-21550,Detroit,Fluorescent Highlighters by Dixon,15.92,4,0,5.4128
CA-2017-133256,26-06-2017,27-06-2017,First Class,TH-21550,Detroit,Nortel Networks T7316 E Nt8 B27,543.92,8,0,135.98
CA-2016-105494,10-11-2016,12-11-2016,First Class,PC-18745,San Francisco,File Shuttle I and Handi-File,155.82,7,0,42.0714
CA-2016-105494,10-11-2016,12-11-2016,First Class,PC-18745,San Francisco,Binding Machine Supplies,70.008,3,0.2,24.5028
CA-2016-140634,03-10-2016,06-10-2016,Second Class,HL-15040,Houston,Staple envelope,15.648,2,0.2,5.0856
CA-2014-144407,09-09-2014,15-09-2014,Standard Class,MS-17365,Detroit,Alphabetical Labels for Top Tab Filing,103.6,7,0,51.8
CA-2017-160983,29-10-2017,31-10-2017,Second Class,GB-14530,Auburn,Things To Do Today Pad,46.96,8,0,22.5408
US-2016-114622,10-04-2016,12-04-2016,First Class,JR-16210,Springfield,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2,0.7,-6.5296
CA-2017-150959,11-11-2017,13-11-2017,First Class,TD-20995,Garland,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2,3.393
CA-2017-150959,11-11-2017,13-11-2017,First Class,TD-20995,Garland,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336,4,0.8,-32.088
CA-2017-132353,15-09-2017,17-09-2017,First Class,DB-13060,Chicago,Avaya 5420 Digital phone,323.976,3,0.2,20.2485
CA-2016-130477,08-04-2016,12-04-2016,Standard Class,LC-17140,Los Angeles,Xerox 1923,20.04,3,0,9.6192
CA-2016-130477,08-04-2016,12-04-2016,Standard Class,LC-17140,Los Angeles,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984
CA-2016-130477,08-04-2016,12-04-2016,Standard Class,LC-17140,Los Angeles,Xerox 1931,12.96,2,0,6.2208
CA-2017-143259,30-12-2017,03-01-2018,Standard Class,PO-18865,New York City,"Bush Westfield Collection Bookcases, Fully Assembled",323.136,4,0.2,12.1176
CA-2017-143259,30-12-2017,03-01-2018,Standard Class,PO-18865,New York City,Gear Head AU3700S Headset,90.93,7,0,2.7279
CA-2017-143259,30-12-2017,03-01-2018,Standard Class,PO-18865,New York City,Wilson Jones Legal Size Ring Binders,52.776,3,0.2,19.791
CA-2017-137596,02-09-2017,07-09-2017,Standard Class,BE-11335,Jackson,Polycom CX600 IP Phone VoIP phone,1199.8,4,0,323.946
CA-2017-137596,02-09-2017,07-09-2017,Standard Class,BE-11335,Jackson,Maxell iVDR EX 500GB Cartridge,1928.78,7,0,829.3754
CA-2017-137596,02-09-2017,07-09-2017,Standard Class,BE-11335,Jackson,Fellowes High-Stak Drawer Files,352.38,2,0,81.0474
CA-2015-133627,31-05-2015,07-06-2015,Standard Class,SC-20050,Norwich,3M Hangers With Command Adhesive,22.2,6,0,9.102
CA-2017-102519,27-11-2017,29-11-2017,First Class,BM-11650,Milwaukee,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1,0,19.2454
CA-2017-102519,27-11-2017,29-11-2017,First Class,BM-11650,Milwaukee,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9,0,56.0547
US-2014-141215,15-06-2014,21-06-2014,Standard Class,KL-16555,San Antonio,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,2,0.3,-18.5562
US-2014-141215,15-06-2014,21-06-2014,Standard Class,KL-16555,San Antonio,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996
US-2014-141215,15-06-2014,21-06-2014,Standard Class,KL-16555,San Antonio,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656
CA-2016-165218,05-03-2016,11-03-2016,Standard Class,RW-19630,Dallas,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063
CA-2016-165218,05-03-2016,11-03-2016,Standard Class,RW-19630,Dallas,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812
CA-2014-138296,05-12-2014,12-12-2014,Standard Class,RC-19825,Alexandria,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.8768
CA-2015-111164,11-04-2015,15-04-2015,Standard Class,SE-20110,New York City,Maxell 4.7GB DVD-R,85.14,3,0,34.9074
CA-2015-111164,11-04-2015,15-04-2015,Standard Class,SE-20110,New York City,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,1,0,10.5552
CA-2015-111164,11-04-2015,15-04-2015,Standard Class,SE-20110,New York City,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0,113.848
CA-2016-149797,15-09-2016,20-09-2016,Standard Class,AH-10075,New York City,GBC DocuBind 300 Electric Binding Machine,841.568,2,0.2,294.5488
CA-2014-132962,13-09-2014,16-09-2014,First Class,JM-15535,Philadelphia,Xerox 1985,15.552,3,0.2,5.4432
CA-2014-132962,13-09-2014,16-09-2014,First Class,JM-15535,Philadelphia,Hypercom P1300 Pinpad,252,5,0.2,53.55
